SampleID,StudyID,Year,Month,Species,Lat,Long,dN15,dC13,C:N,Source
,16,1999,Apr,POM,-65.936,-65.417,0.58,-29.29,5.45,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.859,-65.194,1.83,-27.75,7.64,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.749,-64.928,0.01,-29.38,5.85,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.58,-64.731,0.2,-29.21,6.69,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.405,-64.683,1.09,,6.08,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.228,-64.685,1.14,-30.79,5.42,Dunbar et al (unpublished)
,16,1999,Apr,POM,-65.046,-64.618,6.62,-27.46,5.79,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.901,-64.496,1.08,-29.27,6.11,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.917,-64.353,0.83,-29.22,5.53,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.827,-64.111,1.11,-27.56,6.07,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.974,-64.309,-0.76,-29.53,6.25,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.941,-64.339,1.63,-28.19,5.67,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.832,-64.128,1.75,-27.7,5.7,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.881,-64.267,3.9,-29.21,5.73,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.889,-64.32,1.87,-28.77,5.7,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.856,-64.2,1.58,-28.07,5.66,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.989,-64.451,2,-27.64,6.19,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.989,-64.448,2.15,-27.78,5.46,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.954,-64.483,1.63,-27.85,5.46,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.921,-64.394,0.39,-29.26,5.52,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.846,-64.176,2.05,-28.19,5.83,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.868,-64.304,0.13,-28.85,5.98,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.937,-64.202,1.04,-28.24,5.75,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.884,-64.147,1.09,-28.52,5.48,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.837,-63.127,0.48,-29.23,5.87,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.85,-62.943,0.13,-28.9,6.05,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.786,-62.844,0.08,-29.47,5.72,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.754,-62.819,0.44,-29.05,6.19,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.778,-62.821,-0.18,-29.88,5.93,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.78,-62.734,0.6,-30.84,5.79,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.762,-62.9,0.96,-28.96,5.88,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.852,-62.635,0.1,-31.22,6.17,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.804,-62.835,0.47,-31.67,6.01,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.73,-62.962,0.2,-28.93,6.25,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.614,-62.82,0.16,-29.43,5.48,Dunbar et al (unpublished)
,16,1999,Apr,POM,-64.29,-61.955,2.03,-27.21,5.42,Dunbar et al (unpublished)
,16,1999,Apr,POM,-62.988,-62.025,1.05,-26.77,5.39,Dunbar et al (unpublished)
,16,1999,Apr,POM,-62.789,-62.198,0.66,-27.07,5.28,Dunbar et al (unpublished)
,16,1999,Apr,POM,-62.595,-62.359,1.42,,,Dunbar et al (unpublished)
,16,1999,Apr,POM,-62.27,-62.665,2.47,-28.85,5.05,Dunbar et al (unpublished)
,16,1999,Apr,POM,-61.978,-62.764,2.54,-29.19,5.52,Dunbar et al (unpublished)
,16,1999,Apr,POM,-61.655,-62.817,2.24,-28.43,6,Dunbar et al (unpublished)
,16,1999,Apr,POM,-61.277,-62.949,0.63,-29.6,4.84,Dunbar et al (unpublished)
,16,1999,Apr,POM,-60.975,-63.129,0.64,-29.29,6.01,Dunbar et al (unpublished)
,16,1999,Apr,POM,-60.687,-63.223,1.91,-31.88,5.8,Dunbar et al (unpublished)
,16,1999,Apr,POM,-60.401,-63.337,1.25,-31.59,5.7,Dunbar et al (unpublished)
,16,1999,Apr,POM,-59.585,-63.61,1.69,-31.85,5.79,Dunbar et al (unpublished)
,16,1999,Apr,POM,-59.397,-63.67,2.37,-31.09,5.65,Dunbar et al (unpublished)
,16,1999,Apr,POM,-59.158,-63.735,1.26,-30.18,6.8,Dunbar et al (unpublished)
,16,1999,Apr,POM,-59.158,-63.735,0.67,-30.77,6.6,Dunbar et al (unpublished)
,16,1999,Apr,POM,-59.02,-63.782,1.34,-30.66,6.89,Dunbar et al (unpublished)
,16,1999,Apr,POM,-58.831,-63.852,-0.44,-27.68,7.29,Dunbar et al (unpublished)
,16,2000,Apr,POM,-54.457,-65.141,8.1,,7.35,Dunbar et al (unpublished)
,16,2000,Apr,POM,-54.572,-64.972,6.21,-21.27,8.37,Dunbar et al (unpublished)
,16,2000,Apr,POM,-54.722,-64.966,6.84,-20.77,7.7,Dunbar et al (unpublished)
,16,2000,Apr,POM,-54.881,-64.963,5.67,-20.46,7.49,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.035,-64.958,7.81,-21.52,7.8,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.183,-64.969,-0.86,-27.01,7.28,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.359,-64.966,-1.26,-25.94,6.73,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.496,-64.958,1.36,-26.09,5.7,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.638,-64.96,2,-26.58,7.36,Dunbar et al (unpublished)
,16,2000,Apr,POM,-55.806,-64.967,-0.53,-26.93,8.41,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.083,-64.96,-2.35,-27.27,11.52,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.248,-64.972,-2.22,-27.21,8.3,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.387,-64.965,-2.02,-27.97,7.14,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.541,-64.973,0.8,-28.01,6.5,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.689,-64.972,-2.75,-28.24,7.22,Dunbar et al (unpublished)
,16,2000,Apr,POM,-56.843,-64.975,-3.44,-29.09,7.33,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.003,-64.974,-1.39,-29.18,6.9,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.149,-64.973,-2.22,-26.7,6.92,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.308,-64.975,-2.06,-27.61,6.47,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.452,-64.973,-2.58,-28.58,6.99,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.63,-64.966,,-26.71,7.14,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.694,-64.97,-2.65,-25.94,10.33,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.774,-64.974,-3.14,-27.48,7.06,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.859,-64.974,-2.83,-26.69,7.6,Dunbar et al (unpublished)
,16,2000,Apr,POM,-57.941,-64.976,-1.57,-25.95,10.76,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.04,-64.979,1.54,-31.05,7.75,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.119,-64.978,-2.78,-26.63,8.39,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.184,-64.981,-2.84,-27.49,6.38,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.26,-64.983,-3.53,-27.76,6.52,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.349,-64.98,-4.23,-27.11,7.13,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.417,-64.979,-3.02,-27.59,6.56,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.485,-64.983,-3.38,-28.7,8.44,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.561,-64.979,-3.75,-27.31,6.84,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.632,-64.976,-3.35,-27.46,6.56,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.706,-64.979,-2.7,-27.97,6.42,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.782,-64.976,-4.36,-27.45,6.45,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.854,-64.978,-1.37,-27.53,6.26,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.926,-64.982,-5.04,-27.78,6.39,Dunbar et al (unpublished)
,16,2000,Apr,POM,-58.998,-64.979,-0.45,-25.94,5.03,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.071,-64.978,-4.11,-27.12,5.95,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.144,-64.977,-3.35,-27.68,6.48,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.216,-64.977,-3.3,-26.89,5.99,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.285,-64.975,-2.87,-27.53,6.4,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.359,-64.978,-3.87,-27.04,5.98,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.507,-64.989,-2.95,-27.52,6.64,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.582,-64.988,-3.54,-27.01,6.54,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.656,-64.984,-3.53,-27.33,6.44,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.73,-64.977,-3.01,-27.32,6.53,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.803,-64.971,-3.56,-27.49,6.46,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.897,-64.976,-2.67,-28.54,6.59,Dunbar et al (unpublished)
,16,2000,Apr,POM,-59.957,-64.978,-2.3,-29.58,6.51,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.028,-64.98,-0.44,-27.51,6.97,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.1,-64.98,-0.93,-29.11,6.37,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.173,-64.975,0.34,-28.45,6.22,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.242,-64.973,1.55,-30.71,6.15,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.311,-64.978,-1.64,-30.23,6.38,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.382,-64.98,0.39,-28.99,6.22,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.477,-64.981,-0.59,-29.83,6.29,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.581,-64.987,0.19,-28.51,6.1,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.692,-64.987,0.15,-28.29,6.28,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.781,-64.988,0.14,-28.85,6.11,Dunbar et al (unpublished)
,16,2000,Apr,POM,-60.895,-64.987,2.34,-28.21,6.26,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.029,-64.984,-1.3,-26.76,5.99,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.156,-64.982,-2.43,-27.17,6.33,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.286,-64.985,0.35,-27.23,6.37,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.42,-64.986,-0.55,-27.48,6.56,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.514,-64.986,-1.37,-27.04,5.91,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.636,-64.99,-1.96,-27.39,6.88,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.774,-64.987,-1.56,-27.68,6.23,Dunbar et al (unpublished)
,16,2000,Apr,POM,-61.902,-64.986,-0.74,-27.35,7.37,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.036,-64.989,-2.33,-27.15,6.53,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.168,-64.992,1.3,-29.06,6.71,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.299,-64.999,4.21,-29.07,6.46,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.436,-64.999,0.15,-29.05,6.37,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.648,-64.992,0.91,-29.33,6.47,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.784,-64.988,0.98,-29.42,6.44,Dunbar et al (unpublished)
,16,2000,Apr,POM,-62.932,-65.001,0.5,-28.08,6.56,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.064,-64.991,0.09,-28.19,6.89,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.214,-64.99,-0.02,-26.94,6.62,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.373,-64.996,-0.48,-26.79,6.33,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.527,-64.997,0.55,-25.75,7.54,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.666,-64.995,-0.18,-26.84,7.17,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.778,-64.997,1.26,-25.62,6.95,Dunbar et al (unpublished)
,16,2000,Apr,POM,-63.892,-64.997,1.35,-26.19,7.35,Dunbar et al (unpublished)
,16,2000,Apr,POM,-64.021,-65.002,2.35,-25.61,6.94,Dunbar et al (unpublished)
,16,2000,Apr,POM,-64.09,-65.003,0.51,-25.68,7.45,Dunbar et al (unpublished)
,16,2000,Apr,POM,-64.182,-64.999,2.34,-25.85,7.63,Dunbar et al (unpublished)
,16,2000,Apr,POM,-64.265,-64.999,3.02,-25.68,7.01,Dunbar et al (unpublished)
,16,2000,Apr,POM,-64.392,-64.995,2.45,-25.86,7.08,Dunbar et al (unpublished)
,16,2000,May,POM,-64.768,-63.32,1.74,-27.34,8.04,Dunbar et al (unpublished)
,16,2000,May,POM,-64.704,-63.116,1.51,-28.39,7.39,Dunbar et al (unpublished)
,16,2000,May,POM,-64.278,-61.703,1.04,-27.42,7.4,Dunbar et al (unpublished)
,16,2000,May,POM,-64.462,-62.222,2.58,-28.67,6.18,Dunbar et al (unpublished)
,16,2000,May,POM,-64.617,-62.774,2.41,-28.99,7.13,Dunbar et al (unpublished)
,16,2000,May,POM,-64.812,-63.074,4.3,-26.72,9.51,Dunbar et al (unpublished)
,16,2000,May,POM,-65.103,-64.552,1.92,-26.26,9.05,Dunbar et al (unpublished)
,16,2000,May,POM,-63.023,-64.988,-0.02,-27.47,7.62,Dunbar et al (unpublished)
,16,2000,May,POM,-62.853,-65,0.4,-27.62,6.59,Dunbar et al (unpublished)
,16,2000,May,POM,-62.681,-64.991,1.11,-28.87,6.19,Dunbar et al (unpublished)
,16,2000,May,POM,-62.515,-64.993,0.76,-29.05,5.95,Dunbar et al (unpublished)
,16,2000,May,POM,-62.362,-64.989,1.02,-29.06,6.36,Dunbar et al (unpublished)
,16,2000,May,POM,-62.196,-64.989,1,-28.47,6.24,Dunbar et al (unpublished)
,16,2000,May,POM,-62.046,-64.991,1.22,-28.7,6.21,Dunbar et al (unpublished)
,16,2000,May,POM,-61.902,-64.994,1.21,-28.77,5.98,Dunbar et al (unpublished)
,16,2000,May,POM,-61.755,-64.983,1.57,-27.32,6.76,Dunbar et al (unpublished)
,16,2000,May,POM,-61.606,-64.984,-1.17,-27.06,6.33,Dunbar et al (unpublished)
,16,2000,May,POM,-61.449,-64.995,-0.37,-27.24,6.28,Dunbar et al (unpublished)
,16,2000,May,POM,-61.284,-64.985,0.4,-28.52,6.14,Dunbar et al (unpublished)
,16,2000,May,POM,-61.122,-64.977,0.71,-28.92,6.33,Dunbar et al (unpublished)
,16,2000,May,POM,-60.956,-64.987,1.07,-27.94,6.47,Dunbar et al (unpublished)
,16,2000,May,POM,-60.787,-64.983,0.97,-27.63,6.02,Dunbar et al (unpublished)
,16,2000,May,POM,-60.593,-64.985,0.33,-28.03,6.54,Dunbar et al (unpublished)
,16,2000,May,POM,-60.439,-64.989,0.83,-28.03,6.12,Dunbar et al (unpublished)
,16,2000,May,POM,-59.544,-64.985,-4.25,-27.49,6.66,Dunbar et al (unpublished)
,16,2000,May,POM,-59.443,-64.989,-2.05,-27.03,6.26,Dunbar et al (unpublished)
,16,2000,May,POM,-59.271,-64.976,-2.83,-26.68,7.81,Dunbar et al (unpublished)
,16,2000,May,POM,-59.104,-64.977,-3.39,-26.93,7.05,Dunbar et al (unpublished)
,16,2000,May,POM,-58.933,-64.98,-3.03,-26.99,5.9,Dunbar et al (unpublished)
,16,2000,May,POM,-58.732,-64.978,-2.61,-27.06,6.61,Dunbar et al (unpublished)
,16,2000,May,POM,-58.591,-64.973,-2.61,-27.06,6.61,Dunbar et al (unpublished)
,16,2000,May,POM,-58.399,-64.973,-4.2,-26.81,7.14,Dunbar et al (unpublished)
,16,2000,May,POM,-58.262,-64.976,-3.85,-27.19,6.57,Dunbar et al (unpublished)
,16,2000,May,POM,-58.08,-64.971,-3.75,-27.6,6.8,Dunbar et al (unpublished)
,16,2000,May,POM,-57.918,-64.97,-2.82,-27.17,6.79,Dunbar et al (unpublished)
,16,2000,May,POM,-57.707,-64.969,-2.52,-26.71,6.75,Dunbar et al (unpublished)
,16,2000,May,POM,-57.57,-64.972,-2.71,-27.67,7.19,Dunbar et al (unpublished)
,16,2000,May,POM,-57.396,-64.963,-2.85,-26.46,7.4,Dunbar et al (unpublished)
,16,2000,May,POM,-57.217,-64.972,-1.86,-28.46,7.25,Dunbar et al (unpublished)
,16,2000,May,POM,-57.043,-64.972,-3.15,-26.33,7.07,Dunbar et al (unpublished)
,16,2000,May,POM,-56.839,-64.971,-4.19,-26.73,6.65,Dunbar et al (unpublished)
,16,2000,May,POM,-56.654,-64.969,-2.66,-27.82,7.01,Dunbar et al (unpublished)
,16,2000,May,POM,-56.453,-64.97,-5.83,-27.11,7.23,Dunbar et al (unpublished)
,16,2000,May,POM,-56.308,-64.971,-3.11,-27.46,6.99,Dunbar et al (unpublished)
,16,2000,May,POM,-55.13,-64.974,-1.18,-26.05,6.46,Dunbar et al (unpublished)
,16,2000,May,POM,-54.982,-64.96,-0.61,-22.82,7.24,Dunbar et al (unpublished)
,16,2000,May,POM,-54.764,-64.968,8.68,-20.75,7.31,Dunbar et al (unpublished)
,16,2001,Dec,POM,-58.013,-61.692,1.97,-24.93,9.24,Dunbar et al (unpublished)
,16,2001,Dec,POM,-58.275,-61.39,1.79,-25.4,7.91,Dunbar et al (unpublished)
,16,2001,Dec,POM,-58.506,-61.129,2.43,-25.82,7.76,Dunbar et al (unpublished)
,16,2001,Dec,POM,-58.741,-60.85,1.62,-26.35,7.96,Dunbar et al (unpublished)
,16,2001,Dec,POM,-59.2,-60.326,4.05,-28.18,6.81,Dunbar et al (unpublished)
,16,2001,Dec,POM,-59.471,-60.01,2.38,-27.98,6.7,Dunbar et al (unpublished)
,16,2001,Dec,POM,-59.7,-59.729,3.8,-28.26,6.99,Dunbar et al (unpublished)
,16,2001,Dec,POM,-59.946,-59.434,3.27,-27.89,8.29,Dunbar et al (unpublished)
,16,2001,Dec,POM,-60.196,-59.134,4.32,-28.12,7.41,Dunbar et al (unpublished)
,16,2001,Dec,POM,-60.441,-58.837,2.06,-28.57,5.96,Dunbar et al (unpublished)
,16,2001,Dec,POM,-60.691,-58.528,3.3,-25.79,6.9,Dunbar et al (unpublished)
,16,2001,Dec,POM,-61.224,-57.863,7.71,-24.9,6.67,Dunbar et al (unpublished)
,16,2001,Dec,POM,-61.473,-57.577,1.71,-28.76,6.03,Dunbar et al (unpublished)
,16,2001,Dec,POM,-61.677,-57.305,2.53,-31.59,5.59,Dunbar et al (unpublished)
,16,2001,Dec,POM,-61.95,-57.003,3.29,-31.08,5.31,Dunbar et al (unpublished)
,16,2001,Dec,POM,-62.197,-57.001,3.06,-30.67,5.81,Dunbar et al (unpublished)
,16,2001,Dec,POM,-62.458,-57.002,4.09,-29.6,6.04,Dunbar et al (unpublished)
,16,2001,Dec,POM,-62.732,-57.007,2.81,-26.67,6.83,Dunbar et al (unpublished)
,16,2001,Dec,POM,-63.24,-56.99,5.04,-26.61,6.93,Dunbar et al (unpublished)
,16,2001,Dec,POM,-63.483,-56.641,3.43,-24.03,5.72,Dunbar et al (unpublished)
,16,2001,Dec,POM,-63.709,-56.839,2.3,-23.05,5.9,Dunbar et al (unpublished)
,16,2001,Dec,POM,-64.748,-56.466,2.03,-22.43,5.73,Dunbar et al (unpublished)
,16,2001,Dec,POM,-64.823,-57.177,8.12,-22.6,6.8,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.015,-57.517,5.13,-21.94,6.18,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.196,-57.896,4.4,-27.6,6.29,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.346,-58.383,3.82,-27.76,6.24,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.493,-58.979,1,-27.1,6.29,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.5,-59.463,2.26,-27.7,6.5,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.5,-60.088,4.25,-28.93,5.92,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.5,-60.674,5.3,-28.9,6.18,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.697,-60.736,4.05,-28.08,6.11,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.515,-60.828,2.03,-28.56,6.21,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.567,-60.441,3.05,-28.56,6.08,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.627,-60.059,3.65,-28.03,6.24,Dunbar et al (unpublished)
,16,2001,Dec,POM,-65.703,-59.782,5.54,-27.52,6.12,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.109,-65.735,3.42,-24.43,12.06,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.229,-65.531,5.04,-24.26,8.24,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.361,-65.301,3.34,-23.29,6.46,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.483,-65.1,6.62,-22.59,7.74,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.605,-64.969,6.83,-21.82,7.15,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.726,-64.966,6.12,-21.97,6.6,Dunbar et al (unpublished)
,16,2002,Mar,POM,-54.861,-64.96,5.29,-22.49,7.14,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.007,-64.959,-0.26,-24.74,5.62,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.172,-64.912,-0.64,-25.45,5.67,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.348,-64.852,-2.06,-26.07,6.59,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.519,-64.807,-0.29,-26.04,6.08,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.673,-64.759,-1.5,-26.08,5.85,Dunbar et al (unpublished)
,16,2002,Mar,POM,-55.858,-64.703,-3.51,-25.35,7.12,Dunbar et al (unpublished)
,16,2002,Mar,POM,-56.002,-64.66,-3.62,-26.82,7.06,Dunbar et al (unpublished)
,16,2002,Mar,POM,-56.365,-64.548,-3.52,-26.06,6.48,Dunbar et al (unpublished)
,16,2002,Mar,POM,-56.54,-64.491,-4.21,-27.84,6.28,Dunbar et al (unpublished)
,16,2002,Mar,POM,-56.683,-64.451,-2.43,-27.29,6.51,Dunbar et al (unpublished)
,16,2002,Mar,POM,-56.858,-64.389,-1.31,-27.3,5.97,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.074,-64.319,-2.32,-27.84,6.14,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.21,-64.276,-2.04,-28.84,5.63,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.385,-64.219,-3.58,-27.4,5.89,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.55,-64.172,-1.88,-27.33,5.78,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.717,-64.112,-1.63,-27.48,6.03,Dunbar et al (unpublished)
,16,2002,Mar,POM,-57.876,-64.062,-3.2,-27.64,6.39,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.035,-64.008,-2.15,-28.18,5.82,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.192,-63.956,-2.03,-27.74,6.16,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.352,-63.904,-2.72,-26.34,4.79,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.51,-63.852,-2.35,-27.4,7,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.695,-63.788,-2.2,-27.05,6.38,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.817,-63.747,-1.82,-27.63,6.2,Dunbar et al (unpublished)
,16,2002,Mar,POM,-58.968,-63.696,-1.32,-27.16,5.55,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.13,-63.643,-2.47,-28.09,5.8,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.284,-63.598,-0.4,-27.63,5.84,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.446,-63.536,0.13,-28.1,5.2,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.611,-63.479,0.4,-28.12,6.08,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.779,-63.425,-0.89,-27.2,5.45,Dunbar et al (unpublished)
,16,2002,Mar,POM,-59.954,-63.366,2.4,-27.74,4.96,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.121,-63.302,1.37,-28.12,5.1,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.293,-63.247,-0.37,-28.74,5.48,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.461,-63.186,2.31,-27.53,5.77,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.637,-63.121,-0.96,-28.15,5.81,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.814,-63.06,0.5,-28.53,6.03,Dunbar et al (unpublished)
,16,2002,Mar,POM,-60.973,-62.998,0.33,-28.43,5.71,Dunbar et al (unpublished)
,16,2002,Mar,POM,-61.15,-62.94,-2.27,-29.22,6.1,Dunbar et al (unpublished)
,16,2002,Mar,POM,-61.329,-62.872,2.49,-27.9,5.87,Dunbar et al (unpublished)
,16,2002,Mar,POM,-61.502,-62.811,-3.31,-27.78,5.79,Dunbar et al (unpublished)
,16,2002,Mar,POM,-61.669,-62.749,-1.51,-27.86,5.82,Dunbar et al (unpublished)
,16,2002,Mar,POM,-61.827,-62.69,-2.43,-28.14,5.73,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.008,-62.618,1.04,-27.22,5.76,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.169,-62.565,2.4,-27.94,5.85,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.346,-62.506,-1.03,-27.9,5.6,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.513,-62.402,2.41,-26.23,5.89,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.673,-62.232,2.27,-26.89,5.8,Dunbar et al (unpublished)
,16,2002,Mar,POM,-62.836,-62.061,2.18,-26.18,5.22,Dunbar et al (unpublished)
,16,2002,Mar,POM,-63,-61.888,5.37,-26.2,5.17,Dunbar et al (unpublished)
,16,2002,Mar,POM,-63.162,-61.726,1.55,-25.3,5.38,Dunbar et al (unpublished)
